Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,2.235474440921044e-19,0.0,2.235474440921044e-19,0.042638889
200.0,0.867384212201009,2.235474440921044e-19,0.0004902006802779171,0.8678744128812869,0.31
300.0,3.059527591867688,2.235474440921044e-19,0.0016985471448476002,3.0612261390125353,0.838194444
400.0,5.998700341515684,0.00012915014413759877,0.003293727359351468,6.002123219019173,1.391388889
500.0,9.55929041941749,0.0007454316675549148,0.005205367837004614,9.565241218922047,1.946527778
600.0,13.646812949381342,0.0023119576038173628,0.007384137853191355,13.656509044838351,2.500277778
700.0,18.18119691176543,0.005333909348583984,0.009789596198514723,18.19632041731253,3.053333333
800.0,23.093827401275924,0.010321258364310396,0.012387569328321297,23.11653622896856,3.603888889
900.0,28.3259408233287,0.017769415771083593,0.015148965625381813,28.358859204725167,4.152222222
1000.0,33.82734425636736,0.028149275184580273,0.018048997217580295,33.873542528769526,4.699027778
1100.0,39.555291337376815,0.04190237982984938,0.021066566784640976,39.618260283991305,5.245
1200.0,45.47347833065246,0.059439059060881975,0.024183747900316476,45.557101137613664,5.78875
1300.0,51.55115027142924,0.0811383534975239,0.027385334285737993,51.659673959212505,6.327777778
1400.0,57.76231105422664,0.10734902341851714,0.03065844702250985,57.900318524667654,6.868611111
1500.0,64.0850307162197,0.13839119235406788,0.033992192892637454,64.25741410146641,7.416666667
1600.0,70.5008421083776,0.17455833188873104,0.037377368323560936,70.71277780858988,7.992222222
1700.0,76.99421851937933,0.21611939299247404,0.04080620393413465,77.25114411630594,8.595972222
1800.0,83.55212367739854,0.2633209560714765,0.04427214500985295,83.85971677847988,9.321944444
1900.0,90.16362578695335,0.3163893179399454,0.04776966355676045,90.52778476845006,10.01347222
2000.0,96.81956773437969,0.37553246578864624,0.051294097929914774,97.24639429809824,10.83319444
2100.0,103.51228621291384,0.440941910244359,0.05484151639915569,104.00806963955735,11.36555556
2200.0,110.23537320173317,0.5127943646634572,0.0584086013877628,110.80657616778439,11.81986111
2300.0,116.9834739310869,0.591253267897732,0.06199255148452434,117.63671975046915,12.09263889
2400.0,123.75211614429266,0.6764701543463244,0.06559099867645406,124.49417729731543,12.27555556
2500.0,130.53756610635614,0.7685858791957979,0.06920193857124095,131.37535392412317,12.41625
2600.0,137.33670739698306,0.8677317090959832,0.07282367167194917,138.277262777751,12.53347222
2700.0,144.14693905772126,0.9740302896605678,0.0764547540302376,145.19742410141208,12.63069444
2800.0,150.96609013801546,1.087596501506601,0.08009395583877116,152.13378059536086,12.7275
2900.0,157.7923481048338,1.208538216334742,0.08374022672992035,159.08462654789852,12.81930556
3000.0,164.62419894858644,1.3369569640007413,0.08739266672826251,166.04854857931554,12.91208333
3100.0,171.4603771385146,1.4729485207783894,0.09105050196110508,173.02437616125417,12.99888889
3200.0,178.29982385816822,1.6166034281625832,0.09471306436664657,180.01114035069753,13.09083333
3300.0,185.1416521906436,1.7680074506747396,0.09837977475585145,187.0080394160743,13.17638889
3400.0,191.98511812838962,1.9272419802559397,0.10205012868390144,194.01441023732954,13.26625
3500.0,198.82959645779576,2.0943843939940785,0.10572368467229665,201.02970453646222,13.35208333
3600.0,205.6745607183115,2.2695083711469652,0.1094000543952365,208.0534691438538,13.43972222
3700.0,212.5195665629585,2.4526841747026653,0.11307889450552173,215.08532963216675,13.52694444
3800.0,219.3642379549062,2.643978902064986,0.11675989982742133,222.1249767567987,13.61458333
3900.0,226.20825572601228,2.8434567088657285,0.12044279768808476,229.1721552325662,13.69791667
4000.0,233.0513481002735,3.0511790093836093,0.12412734319632071,236.2266544528535,13.78125
4100.0,239.8932828500926,3.267204656588709,0.1278133153089385,243.28830082199033,13.86458333
4200.0,246.73386080793702,3.4915901044261353,0.13150051355123324,250.35695142591447,13.94791667
4300.0,253.57291050191085,3.7243895545982144,0.13518875528035512,257.4324888117895,14.03125
4400.0,260.41028372231915,3.9656550897958347,0.138877873398884,264.51481668551395,14.11458333
4500.0,267.24585185861855,4.2154367950615335,0.14256771444149421,271.6038563681216,14.19791667
4600.0,274.0795028731967,4.473782868734933,0.14625813697061216,278.6995438789023,14.28125
4700.0,280.91113880103717,4.740739724230749,0.14994901022784413,285.8018275354958,14.36458333
4800.0,287.74067368320954,5.01635208372695,0.15364021299702896,292.9106659799336,14.44791667
4900.0,294.56803185787925,5.300663064692115,0.15733163264233577,300.0260265552137,14.53125
5000.0,301.39314654565607,5.593714260053429,0.16102316429112576,307.1478839700005,14.61458333
5100.0,308.21595867702774,5.895545812697362,0.16471471013653868,314.27621919986154,14.69791667
5200.0,315.0364159187103,6.206196484901186,0.16840617883911807,321.4110185824505,14.78125
5300.0,321.8544718632929,6.525703723213198,0.17209748501040317,328.55227307151637,14.86458333
5400.0,328.67008535281917,6.854103719230731,0.17578854876441347,335.69997762081425,14.94791667
5500.0,335.48321991213794,7.191431466666181,0.17947929532543244,342.85413067412946,15.03125
5600.0,342.2938432721542,7.537720815040925,0.18316965468255214,350.0147337418776,15.11458333
5700.0,349.10192696666843,7.893004520303958,0.18685956128313688,357.18179104825543,15.19902778
5800.0,355.90744598943047,8.257314292635161,0.1905489537587663,364.3553092358243,15.28236111
5900.0,362.7103785004568,8.630680841661578,0.19423777467837205,371.53529711679664,15.36569444
6000.0,369.51070557266286,9.013133919288002,0.19792597032423645,378.721765462275,15.44902778
6100.0,376.3084109715042,9.404702360319975,0.20161349048730176,385.91472682231137,15.53236111
6200.0,383.1034809616733,9.80541412103737,0.20530028827888303,393.1141953709894,15.61569444
6300.0,389.8959041360132,10.215296315859593,0.20898631995640482,400.32018677182907,15.69902778
6400.0,396.68567126271495,10.634375252228676,0.2126715447612143,407.5327180597047,15.78236111
6500.0,403.472775147614,11.062676463823774,0.21635592476687568,414.7518075362045,15.86583333
6600.0,410.2572105090099,11.500224742209602,0.22003942473664118,421.977474675956,15.94958333
6700.0,417.03897386292726,11.947044167011708,0.22372201198902736,429.2097400419279,16.03333333
6800.0,423.8180634171446,12.403158134703265,0.22740365627061848,436.4486252081183,16.11722222
6900.0,430.5944789726418,12.868589386080712,0.23108432963537343,443.69415268835775,16.20069444
7000.0,437.3682218313847,13.343360032499298,0.23476400632983788,450.9463458702137,16.28402778
7100.0,444.1392947095806,13.827491580933975,0.2384426626837683,458.2052289531983,16.3675
7200.0,450.90770165571007,14.32100495792618,0.24212027700575312,465.4708268906419,16.45083333
7300.0,457.67344797278145,14.823920532472682,0.24579682948348555,472.74316533473757,16.53430556
7400.0,464.43654014436294,15.336258137908805,0.24947230208839474,480.02227058436006,16.61777778
7500.0,471.19698576403897,15.858037092834891,0.2531466784843845,487.30816953535816,16.70111111
7600.0,477.9547934680054,16.389276221131745,0.2568199439404637,494.60088963307754,16.78527778
7700.0,484.70997287057475,16.92999387110804,0.2604920852470802,501.9004588269297,16.87138889
7800.0,491.4625345024067,17.480207933820086,0.26416309063599047,509.20690552686267,16.9575
7900.0,498.2124897513116,18.039935860602142,0.26783294970351634,516.5202585616171,17.04361111
8000.0,503.253263194646,18.60916625043209,0.2705556711056144,522.1329851161836,17.13180556
8100.0,507.3684152164882,19.187475724189007,0.2727878906836749,526.8286788313608,17.22069444
8200.0,510.8302370218728,19.773949559736074,0.27468412877926796,530.878870710388,17.30958333
8300.0,513.7563623673223,20.367591751850153,0.27630720095301364,534.4002613201252,17.39847222
8400.0,516.2388139106982,20.967497863954684,0.2777041313954237,537.4840159060481,17.47777778
8500.0,518.3526913576418,21.572885684397203,0.2789126001327824,540.2044896421714,17.53986111
8600.0,520.1597166778655,22.183087014786565,0.2799633473138369,542.6227670399657,17.58555556
8700.0,521.7107653611888,22.797532057855882,0.28088164380793545,544.7891790628524,17.61958333
8800.0,523.0478461546087,23.415734274423997,0.28168834903740503,546.7452687780699,17.64791667
8900.0,524.2056911197822,24.037277268511524,0.282400726392246,548.5253691146858,17.64930556
9000.0,525.213047636244,24.661803730186,0.28303309216456557,550.1578844585944,17.64930556
9100.0,526.0937344389564,25.289006163493962,0.2835973400659498,551.6663379425161,17.64930556
9200.0,526.8675075953889,25.9186191130223,0.2841033685948427,553.0702300770059,17.64930556
9300.0,527.5507719734244,26.550412642974656,0.2845594307876745,554.3857440471866,17.64930556
9400.0,528.1571664475646,27.184186864549005,0.2849724211889829,555.6263257333023,17.64930556
9500.0,528.6980456164539,27.819767342125495,0.28534811168799024,556.8031610702673,17.64930556
9600.0,529.182876546174,28.457001236753616,0.2856913455413015,557.9255691284689,17.64930556
9700.0,529.619565665642,29.09575406825126,0.2860061971209401,559.0013259310141,17.64930556
9800.0,530.0147282081583,29.735906996145136,0.28629610352588014,560.0369313078293,17.64930556
9900.0,530.3739103719291,30.377354535535375,0.28656397307363873,561.0378288805381,17.64930556
10000.0,530.7017725579612,31.020002637330215,0.28681227478131444,562.0085874700727,17.64930556
10100.0,531.0022405574017,31.663767073585078,0.2870431122071514,562.9530507431939,17.64930556
10200.0,531.2786303407879,32.30857207821621,0.2872582844206096,563.8744607034247,17.64930556
10300.0,531.533751099896,32.95434920140638,0.2874593363751397,564.7755596376775,17.64930556
10400.0,531.7699903695282,33.60103634280048,0.28764760055302024,565.6586743128817,17.64930556
10500.0,531.9893843795973,34.24857693429252,0.2878242314193899,566.5257855453092,17.64930556
10600.0,532.193676231084,34.89691924799583,0.28799023394981,567.3785857130297,17.64930556
10700.0,532.384364031427,35.54601580900496,0.2881464872715907,568.2185263277036,17.64930556
10800.0,532.5627407480664,36.19582289592229,0.2882937642749587,569.0468574082636,17.64930556
10900.0,532.7299272287779,36.846300114936064,0.28843274789876616,569.8646600916128,17.64930556
11000.0,532.8868995822327,37.49741003558886,0.288564044670982,570.6728736624924,17.64930556
11100.0,533.0345119021594,38.14911787833865,0.288688195981849,571.4723179764799,17.64930556
11200.0,533.1735151455694,38.80139124565356,0.2888056874834016,572.2637120787064,17.64930556
11300.0,533.3045728331231,39.454199889747485,0.28891695693976527,573.0476896798103,17.64930556
11400.0,533.4282741224828,40.10751551120287,0.28902240079566144,573.8248120344814,17.64930556
11500.0,533.545144708933,40.761311583676026,0.28912237968361865,574.5955786722927,17.64930556
11600.0,533.6556559280177,41.415563200670704,0.2892172230517701,575.3604363517402,17.64930556
11700.0,533.7602323694082,42.07024694102457,0.2893072330623062,576.119786543495,17.64930556
11800.0,533.8592582572279,42.72534075030129,0.2893926878844581,576.8739916954137,17.64930556
