Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
500.0,0.0,1.9176234267261933e-15,0.0,1.9176234267261933e-15,1.946527778
1000.0,0.8378761730114123,0.018485429358490423,0.019403309513738417,0.875764911883641,4.699027778
1500.0,2.2326746680145875,0.11353402712798764,0.051073912496408545,2.3972826076389833,7.416666667
2000.0,3.8488785432876127,0.3148363254422165,0.08778030693715212,4.251495175666982,10.83319444
2500.0,5.5497716942429065,0.6354137854261156,0.12659944115492422,6.311784920823945,12.41625
3000.0,6.429188733709587,1.060543920112205,0.14666759087267497,7.636400244694466,12.91208333
3500.0,6.8061569269996145,1.5351925947909222,0.15593547949255085,8.497285001283087,13.35208333
4000.0,6.989858441790448,2.0335456337662845,0.16100436061391366,9.184408436170646,13.78125
4500.0,7.093901578152174,2.5454746062387925,0.16424918060565002,9.803625364996615,14.19791667
5000.0,7.162158247275657,3.066627813573035,0.16659774592460325,10.395383806773294,14.61458333
5500.0,7.212152885751732,3.594812845576213,0.16843262360422953,10.975398354932173,15.03125
6000.0,7.251318676175404,4.128693014400981,0.16992626406930875,11.54993795464569,15.44902778
6500.0,7.283132116348849,4.66731318920508,0.171167231342512,12.121612536896437,15.86583333
7000.0,7.309452809520964,5.209922405586716,0.17220850114442143,12.691583716252099,16.28402778
7500.0,7.331431316894424,5.755902575560183,0.17308639016447414,13.26042028261908,16.70111111
8000.0,7.331431316894424,6.304615619968644,0.17308639016447414,13.80913332702754,17.13180556
8500.0,7.331431316894424,6.8086391320998265,0.17308639016447414,14.313156839158724,17.53986111
