Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,2.3256440660757753e-20,0.0,2.3256440660757753e-20,0.042638889
200.0,0.03407958631573044,2.3256440660757753e-20,0.0009125893297916303,0.03499217564552207,0.31
300.0,0.18584037872899434,0.0002755837743846164,0.004721769739616125,0.19083773224299508,0.838194444
400.0,0.3569678577505827,0.0010765263763413576,0.009050377809786299,0.3670947619367103,1.391388889
500.0,0.532458754353416,0.0025292956807516365,0.013525486289088678,0.5485135363232564,1.946527778
600.0,0.709388933988531,0.00471781310121857,0.018061849079379636,0.7321685961691291,2.500277778
700.0,0.8868751975888391,0.007703914962837071,0.022627751848599182,0.9172068644002754,3.053333333
800.0,1.0645137026378573,0.011535610656974463,0.027206824063514504,1.103256137358346,3.603888889
900.0,1.2420858285805356,0.016251510643659154,0.031789705612949345,1.290127044837144,4.152222222
1000.0,1.419471916832956,0.02188358442371178,0.03637103372398015,1.4777265349806479,4.699027778
1100.0,1.5966107334336732,0.028458986001032627,0.04094785314020722,1.666017572574913,5.245
1200.0,1.7734757620887003,0.036001294121277755,0.04551865736275522,1.854995713572733,5.78875
1300.0,1.950060611235942,0.0445313684041561,0.050082795848317416,2.0446747754884154,6.327777778
1400.0,2.1263700545335533,0.05406794894846147,0.05464010950518765,2.235078112987203,6.868611111
1500.0,2.3024146264005405,0.06462808306154341,0.059190709649222524,2.4262334191113064,7.416666667
1600.0,2.478207440688404,0.0762274345757253,0.06373484630792592,2.618169721572055,7.992222222
1700.0,2.653762377507697,0.08888051268212131,0.06827283147852799,2.8109157216683465,8.595972222
1800.0,2.8290930968284456,0.1026008449517915,0.07280499572451136,3.004498937504749,9.321944444
1900.0,3.004212541424017,0.11740111109642437,0.07733166469065415,3.1989453172110958,10.01347222
2000.0,3.1791327221286245,0.13329324864607792,0.08185314730441746,3.3942791180791203,10.83319444
2100.0,3.353864660413859,0.1502885381595098,0.08636973067519299,3.590522929248562,11.36555556
2200.0,3.5284184141465,0.16839767321548746,0.09088167870841696,3.7876977660704054,11.81986111
2300.0,3.702803143482945,0.18763081885274646,0.09538923267828214,3.9858231950139746,12.09263889
2400.0,3.8770271925992588,0.20799766106316822,0.09989261274504786,4.184917466407476,12.27555556
2500.0,4.0510981740807885,0.22950744922096925,0.10439201984680062,4.3849976431485596,12.41625
2600.0,4.225023049277465,0.25216903283485204,0.10888763765732257,4.586079719769641,12.53347222
2700.0,4.398808201618786,0.27599089366465634,0.11337963445353458,4.788178729736978,12.63069444
2800.0,4.572459501912139,0.3009811739996025,0.11786816482205484,4.991308840733796,12.7275
2900.0,4.745982365709487,0.3271477017192329,0.12235337118167489,5.195483438610395,12.81930556
3000.0,4.919381803335471,0.354498012629162,0.12683538512325418,5.400715201087887,12.91208333
3100.0,5.092662463370386,0.3830393704674547,0.13131432858037215,5.607016162418214,12.99888889
3200.0,5.2658286704181805,0.4127787849042955,0.13579031484878074,5.814397770171258,13.09083333
3300.0,5.438884457945056,0.44372302780107425,0.14026344947361313,6.0228709352197445,13.17638889
3400.0,5.611833596894375,0.4758786479506478,0.14473383102232837,6.232446075867353,13.26625
3500.0,5.784679620693342,0.5092519844852116,0.14920155175957286,6.443133156938127,13.35208333
3600.0,5.9574258471789685,0.5438491791097476,0.15366669823809698,6.654941724526814,13.43972222
3700.0,6.130075397890851,0.5796761872958041,0.15812935181786353,6.867880937004519,13.52694444
3800.0,6.302631215108324,0.6167387885512615,0.1625895891236607,7.081959592783247,13.61458333
3900.0,6.4750960769498755,0.6550425958658793,0.16704748244993817,7.297186155265694,13.69791667
4000.0,6.647472610802356,0.6945930644191582,0.1715031001202172,7.513568775341732,13.78125
4100.0,6.819763305305396,0.7353954996258787,0.17595650680727346,7.731115311738549,13.86458333
4200.0,6.991970521081514,0.7774550645852238,0.18040776381932608,7.949833349486065,13.94791667
4300.0,7.164096500373162,0.8207767869913368,0.18485692935666045,8.16973021672116,14.03125
4400.0,7.3361433757238235,0.8653655655562718,0.189304058742443,8.39081300002254,14.11458333
4500.0,7.508113177820113,0.9112261759903789,0.19374920463092696,8.613088558441419,14.19791667
4600.0,7.680007842594994,0.9583632765800493,0.19819241719578465,8.836563536370829,14.28125
4700.0,7.851829217678067,1.0067814133983215,0.2026337443009078,9.061244375377298,14.36458333
4800.0,8.023579068267233,1.0564850251800049,0.2070732316556972,9.287137325102936,14.44791667
