Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,6.9362618529654655e-15,0.0,6.9362618529654655e-15,0.042638889
200.0,4.5799185475550415,2.596242811566298e-11,0.11178325954425791,4.691701807125263,0.31
300.0,9.824279420047956,3.1505472414750427e-09,0.23956618324436188,10.063845606442868,0.838194444
400.0,15.647825082509973,4.962257570789664e-08,0.3812466356890385,16.029071767821588,1.391388889
500.0,21.98264645117999,3.489126627676057e-07,0.5351499321019351,22.517796732194594,1.946527778
600.0,28.77422194092182,1.5726236045285842e-06,0.6999314609363235,29.474154974481753,2.500277778
700.0,35.97843130319025,5.333627142737082e-06,0.874503176635521,36.85293981345292,3.053333333
800.0,43.559286306485134,1.4837687899100677e-05,1.0579776870616011,44.61727883123465,3.603888889
900.0,51.487193524202844,3.566665740898448e-05,1.2496254266629618,52.73685461752323,4.152222222
1000.0,59.73761547680094,7.66389808045096e-05,1.448841641360815,61.18653375714256,4.699027778
1100.0,68.29003235002317,0.00015069115304783805,1.6551207855426067,69.94530382671884,5.245
1200.0,77.12713218000899,0.00027572916284615204,1.8680365574579092,78.99544446662976,5.78875
1300.0,86.2341758905961,0.00047540847120070164,2.087226251636296,88.32187755070362,6.327777778
1400.0,95.59849701094235,0.0007798121084195776,2.3123784366553073,97.91165525970608,6.868611111
1500.0,105.2091057531227,0.0012260073131230146,2.5432232088566,107.75355496929244,7.416666667
1600.0,115.05637440532017,0.0018584707706386578,2.779524451971036,117.83775732806185,7.992222222
1700.0,125.13178641050563,0.0027293804562462352,3.021073666368908,128.1555894573308,8.595972222
1800.0,135.4277355585226,0.003898778227480159,3.267685032078232,138.69931936882833,9.321944444
1900.0,145.93736478234464,0.005434611733846879,3.5191914456177744,149.46199083969623,10.01347222
2000.0,156.65443637656182,0.007412667132839805,3.7754413284210364,160.43729037211568,10.83319444
2100.0,166.71520105706384,0.00991640577787399,4.015337750166787,170.7404552130085,11.36555556
2200.0,173.10979261815484,0.013036718646413804,4.165493603532252,177.28832294033353,11.81986111
2300.0,179.05010649592563,0.016871606962803355,4.304468553040548,183.371446655929,12.09263889
2400.0,184.61292865244332,0.021525765672114606,4.434159203682604,189.06861362179805,12.27555556
2500.0,189.8588420310761,0.027110011972551223,4.556063123208944,194.44201516625762,12.41625
2600.0,194.8359302330174,0.03374051363268815,4.671369909220369,199.54104065587046,12.53347222
2700.0,199.58257203147033,0.04153781062144312,4.781029981230038,204.40513982332183,12.63069444
2800.0,204.12956650219564,0.05062565970129037,4.8858069350884135,209.06599909698534,12.7275
2900.0,208.5017607784949,0.061129754781814344,4.986317660690818,213.54920819396753,12.81930556
3000.0,212.71930513510483,0.07317638543621517,5.083063277319492,217.87554479786053,12.91208333
3100.0,216.7986266649458,0.08689109509498945,5.176453127660387,222.0619708877012,12.99888889
3200.0,220.75318891660297,0.10239739281116522,5.266823488507338,226.12240979792145,13.09083333
3300.0,224.59408762249856,0.11981556142066857,5.354452234320842,230.06835541824006,13.17638889
3400.0,228.33052010523562,0.13926159282517675,5.439570381993717,233.90935208005448,13.26625
3500.0,231.97015674980608,0.1608462695879587,5.522371218794129,237.65337423818812,13.35208333
3600.0,235.51943612943435,0.18467440195551546,5.6030175477222075,241.30712807911203,13.43972222
3700.0,238.98380030948138,0.2108442211995526,5.681647459351736,244.87629199003266,13.52694444
3800.0,242.36788305657424,0.23944692388351443,5.758378945193916,248.36570892565163,13.61458333
3900.0,245.67566081263965,0.27056635716356925,5.833313596512944,251.77954076631616,13.69791667
4000.0,248.91057411375039,0.3042788322992776,5.906539578419531,255.1213925244692,13.78125
4100.0,252.0756254661086,0.34065305189763817,5.978134027658839,258.3944125456651,13.86458333
4200.0,255.1734584080266,0.37975013576959604,6.048164990638767,261.60137353443497,13.94791667
4300.0,258.2064214932714,0.42162373038789885,6.116692993586603,264.7447382172459,14.03125
4400.0,261.17662015797515,0.46632018758131055,6.1837723175504875,267.82671266310695,14.11458333
4500.0,264.08595882860186,0.5138787991027599,6.249452035988072,270.84928966369273,14.19791667
4600.0,266.93617515331005,0.5643320749252411,6.3137768609390035,273.8142840891743,14.28125
4700.0,269.728867864098,0.6177060544396217,6.376787834528341,276.723361753066,14.36458333
4800.0,272.4655194800815,0.6740206410719558,6.4385228952373,279.5780630163908,14.44791667
4900.0,275.1475148260939,0.733289952147446,6.499017342580352,282.37982212082176,14.53125
5000.0,277.77615615242075,0.7955226770650091,6.558304219215663,285.12998304870143,14.61458333
5100.0,280.352675490781,0.860722437987097,6.616414625836734,287.8298125546048,14.69791667
5200.0,282.8782447607666,0.9288881482810023,6.673377981249904,290.4805108902975,14.78125
5300.0,285.35398404373484,1.0000143648657924,6.729222237682652,293.08322064628334,14.86458333
5400.0,287.780968362791,1.0740916314244668,6.783974059470871,295.6390340536863,14.94791667
5500.0,290.1602332442117,1.1511068101383946,6.837658971745784,298.1489990260959,15.03125
5600.0,292.49277928446685,1.2310434001985842,6.890301484508557,300.614124169174,15.11458333
