Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,2.8299880519102265e-20,0.0,2.8299880519102265e-20,0.042638889
200.0,0.3805590156278352,0.0005279030151925417,0.007598288680529489,0.38868520732355716,0.31
300.0,0.9651788397886124,0.0029241570621538196,0.01920057557053214,0.9873035724212983,0.838194444
400.0,1.5937560513157532,0.007972675136052435,0.03178092022422351,1.6335096466760295,1.391388889
500.0,2.2340942014008816,0.016137309921522888,0.04468301777429618,2.294914529096701,1.946527778
600.0,2.8780926044942357,0.02773140048645211,0.05771640562454721,2.9635404106052357,2.500277778
700.0,3.523043213017888,0.042984839608872186,0.07080539978605882,3.63683345241282,3.053333333
800.0,4.167781567238833,0.062074862903992244,0.0839124652814505,4.3137688954242766,3.603888889
900.0,4.8117378750350825,0.0851429850638015,0.09701715812492956,4.993898018223814,4.152222222
1000.0,5.4546335644476445,0.11230549314374293,0.1101082797432382,5.677047337334627,4.699027778
1100.0,6.096350935009125,0.143660362582326,0.12318003267901396,6.363191330270466,5.245
1200.0,6.736863840904458,0.17929195937994763,0.13622982115685464,7.052385621441261,5.78875
1300.0,7.376197044919178,0.21927429721416336,0.1492569171115532,7.744728259244895,6.327777778
1400.0,8.014401771353707,0.2636733281135598,0.16226164219387462,8.440336741661143,6.868611111
1500.0,8.651541133102405,0.31254857876295006,0.17524487073504164,9.139334582600398,7.416666667
1600.0,9.287681683247504,0.3659543398413199,0.18820773355670167,9.841843756645524,7.992222222
1700.0,9.922888738492055,0.4239405473181899,0.2011514464549833,10.547980732265229,8.595972222
1800.0,10.557223984037218,0.48655344916737736,0.21407721499517385,11.257854648199771,9.321944444
1900.0,11.190744423459876,0.5538361206335656,0.22698618517279687,11.97156672926624,10.01347222
2000.0,11.823502093906177,0.6258288709412739,0.23987942100807055,12.689210385855523,10.83319444
2100.0,12.417008062230892,0.702556221245315,0.25195900190291654,13.371523285379125,11.36555556
2200.0,12.60729572456725,0.7818640931223457,0.2560433885596716,13.645203206249269,11.81986111
2300.0,12.662007073387864,0.8621204231991763,0.257410850797481,13.781538347384522,12.09263889
2400.0,12.685029656264001,0.9428335023562897,0.2580534874216298,13.885916646041922,12.27555556
2500.0,12.69715108668674,1.0238008140626513,0.25841011699677274,13.979362017746164,12.41625
2600.0,12.704185571991722,1.1049184945043027,0.258621345954181,14.067725412450207,12.53347222
2700.0,12.708423330803766,1.186127263001626,0.2587494832509968,14.153300077056388,12.63069444
2800.0,12.711012280081295,1.2673917328718776,0.25882790553276563,14.23723191848594,12.7275
2900.0,12.712602351597484,1.3486903953513636,0.25887606364433735,14.320168810593186,12.81930556
3000.0,12.713580923791021,1.430010080676472,0.25890567649961027,14.402496680967106,12.91208333
3100.0,12.714183623883518,1.5113427004051205,0.25892389572972907,14.48445022001837,12.99888889
3200.0,12.714554921582955,1.5926832804236746,0.2589351076853573,14.566173309691992,13.09083333
3300.0,12.714783674521328,1.674028760101583,0.2589420081309557,14.64775444275387,13.17638889
3400.0,12.714924602903315,1.7553772557358227,0.2589462552331068,14.729248113872247,13.26625
3500.0,12.715011419722918,1.8367276078570764,0.25894886930314626,14.810687896883143,13.35208333
3600.0,12.715064898162929,1.9180791027516486,0.2589504782652149,14.892094479179796,13.43972222
3700.0,12.715097838116222,1.9994313010858988,0.2589514685868725,14.973480607788995,13.52694444
