Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,5.9954295912772105e-15,0.0,5.9954295912772105e-15,0.042638889
200.0,2.9954872938595907,4.07689212206854e-13,0.07300819954798587,3.0684954934079847,0.31
300.0,6.694622733524082,1.8574440416814109e-10,0.16291458609312826,6.857537319802955,0.838194444
400.0,10.948107814130394,5.683424438321111e-09,0.266067210655591,11.214175030469411,1.391388889
500.0,15.65764635725576,6.13196381624556e-08,0.38006121554073874,16.03770763411614,1.946527778
600.0,20.75649935745264,3.7603403276724443e-07,0.5032637404860938,21.259763473972768,2.500277778
700.0,26.197897681480384,1.6128859642550638e-06,0.6345305688850998,26.832429863251452,3.053333333
800.0,31.947989874570247,5.403052260095224e-06,0.7730335790352912,32.721028856657796,3.603888889
900.0,37.98146818861322,1.5101936033808709e-05,0.9181536909213542,38.89963698147062,4.152222222
1000.0,44.27880677762414,3.676169456379996e-05,1.0694132667117828,45.3482568060305,4.699027778
1100.0,50.824486572454546,8.02610470680004e-05,1.226432672490489,52.05099950599211,5.245
1200.0,57.6058332052354,0.00016051561416575264,1.3889018593654496,58.99489558021502,5.78875
1300.0,64.61224139926749,0.0002986894354807824,1.5565614155454628,66.16910150424845,6.327777778
1400.0,71.83464658732845,0.0005233367394500081,1.7291896769891635,73.56435960105708,6.868611111
1500.0,79.26515715405812,0.000871417830735103,1.906593772347168,81.172622344236,7.416666667
1600.0,86.89679279768907,0.0013891501020306429,2.088603264276282,88.98678521206739,7.992222222
1700.0,94.7232942908645,0.002132671813581687,2.275065534429539,97.00049249710762,8.595972222
1800.0,102.73898223343444,0.0031685107182485113,2.4658423617962146,105.2079931059489,9.321944444
1900.0,110.93865012664055,0.004573861073664559,2.660807334292167,113.60403132200638,10.01347222
2000.0,119.31748200765385,0.00643668094989476,2.8598438543566504,122.1837625429604,10.83319444
2100.0,127.33781199684175,0.008855627270907562,3.0498292848879576,130.3964969090006,11.36555556
2200.0,132.91020449658532,0.011939849170264262,3.1799274900869623,136.10207183584254,11.81986111
2300.0,137.98069983113803,0.015808661109722368,3.297756740020454,141.29426523226823,12.09263889
2400.0,142.68251102117327,0.02059111065876899,3.4065780335621887,146.10968016539425,12.27555556
2500.0,147.10277857757998,0.026425429591819233,3.5085259589498325,150.63772996612164,12.41625
2600.0,151.30004873555177,0.03345832204637225,3.605035808808729,154.9385428664069,12.53347222
2700.0,155.31473040276717,0.041844031823358295,3.697099313364775,159.05367374795532,12.63069444
2800.0,159.1754804743344,0.05174315237086436,3.7854208704639607,163.01264449716925,12.7275
2900.0,162.90317548254848,0.06332118338405916,3.870514739232737,166.83701140516533,12.81930556
3000.0,166.51342580486045,0.07674687851391851,3.9527665609518636,170.54293924432628,12.91208333
3100.0,170.01819554226063,0.0921904572354927,4.032472977144337,174.14285897664053,12.99888889
3200.0,173.4268654420373,0.1098217665608611,4.109867601272542,177.64655480987076,13.09083333
3300.0,176.74694396504174,0.12980847671292758,4.185138367490976,181.0618908092457,13.17638889
3400.0,179.9845527942411,0.15231438338923736,4.258439352489472,184.3953065301199,13.26625
3500.0,183.14476548402286,0.17749787245892754,4.32989900132437,187.65216235780622,13.35208333
3600.0,186.23184886441393,0.2055105846504468,4.3996259754222615,190.8369854244867,13.43972222
3700.0,189.2494388582818,0.2364963006077694,4.46771340040991,193.95364855929955,13.52694444
3800.0,192.2006711782456,0.27059005209675946,4.534242016494912,197.00550324683732,13.61458333
3900.0,195.08828032887706,0.3079174537329551,4.599282560918543,199.9954803435286,13.69791667
4000.0,197.91467586564485,0.3485942413907233,4.6628976018175585,202.92616770885317,13.78125
4100.0,200.68200198784285,0.3927259981117522,4.725142971993375,205.79987095794803,13.86458333
4200.0,203.39218467327558,0.4404080453688637,4.786068905005468,208.61866162364998,13.94791667
4300.0,206.0469693291115,0.49172547643110925,4.8457209456267885,211.38441575116946,14.03125
4400.0,208.6479511063329,0.5467533088237083,4.904140686368012,214.09884510152466,14.11458333
4500.0,211.19659946056655,0.6055567340547049,4.9613663679404985,216.7635225625618,14.19791667
4600.0,213.69427814888064,0.6681914445443667,5.017433371936186,219.37990296536125,14.28125
4700.0,216.1422615725799,0.7347040197763208,5.072374627223379,221.94934021957968,14.36458333
4800.0,218.541748173059,0.8051323558957042,5.126220946669043,224.47310147562382,14.44791667
4900.0,220.89387143735956,0.8795061251709778,5.179001307203271,226.95237886973388,14.53125
5000.0,223.19970895645972,0.9578472538222897,5.23074308354724,229.38829929382933,14.61458333
5100.0,225.4602898920126,1.040170408644047,5.281472243871319,231.78193254452805,14.69791667
5200.0,227.6766011391396,1.1264834845842056,5.33121351405856,234.13429813778242,14.78125
5300.0,229.8495924190755,1.2167880869761936,5.379990515999431,236.44637102205118,14.86458333
5400.0,231.98018049251093,1.3110800034538124,5.427825884351571,238.71908638031636,14.94791667
5500.0,234.06925264989917,1.4093496617242847,5.474741365403125,240.9533436770266,15.03125
5600.0,236.11766960697787,1.5115825703449461,5.520757901035712,243.15001007835855,15.11458333
5700.0,238.12626791093814,1.6177597404617299,5.565895700260917,245.3099233516608,15.19902778
5800.0,240.0958619440117,1.7278580871407387,5.610174300377475,247.43389433152993,15.28236111
5900.0,242.02724559594498,1.8418508094751822,5.653612619446369,249.52270902486654,15.36569444
6000.0,243.9211936642518,1.9597077490957615,5.696229001493102,251.57713041484067,15.44902778
6100.0,245.77846303077797,2.0813957270683865,5.738041255608785,253.59790001345516,15.53236111
6200.0,247.59979365457684,2.206878859442635,5.779066689925296,255.58573920394477,15.61569444
6300.0,249.385909414053,2.336118851930207,5.8193221412771585,257.5413504072604,15.69902778
6400.0,251.13751882551853,2.4690752743550695,5.858824001227857,259.4654181011014,15.78236111
6500.0,252.85531566050628,2.6057058156356705,5.8975882390263825,261.3586097151683,15.86583333
6600.0,254.53997948022428,2.7459665201422334,5.935630421966735,263.2215764223332,15.94958333
6700.0,256.1921761022599,2.889812006325662,5.972965733545722,265.0549538421313,16.03333333
6800.0,257.81255801194226,3.037195668544479,6.009608989749892,266.8593626702366,16.11722222
6900.0,259.4017647285402,3.188069863027727,6.045574653748866,268.63540924531674,16.20069444
7000.0,260.9604231346333,3.342386078908192,6.080876849227488,270.3836860627689,16.28402778
7100.0,262.4891477754748,3.5000950952457797,6.115529372551923,272.10477224327246,16.3675
7200.0,263.98854113391394,3.6611471249374112,6.14954570393365,273.79923396278497,16.45083333
7300.0,265.45919388541597,3.825491946380209,6.18293901772929,275.4676248495254,16.53430556
7400.0,266.90168513686785,3.993079023720383,6.215722191992419,277.1104863525806,16.61777778
7500.0,267.2238863209378,4.163857616482966,6.221244276833039,277.6089882142538,16.70111111
7600.0,267.2238863209378,4.337776879331259,6.221244276833039,277.7829074771021,16.78527778
7700.0,267.2238863209378,4.514785951836801,6.221244276833039,277.95991654960767,16.87138889
7800.0,267.2238863209378,4.694834027378873,6.221244276833039,278.1399646251498,16.9575
7900.0,267.2238863209378,4.877870354104091,6.221244276833039,278.323000951875,17.04361111
8000.0,267.2238863209378,5.063844079092396,6.221244276833039,278.50897467686326,17.13180556
8100.0,267.2238863209378,5.252703839915485,6.221244276833039,278.69783443768637,17.22069444
8200.0,267.2238863209378,5.444397043250021,6.221244276833039,278.8895276410209,17.30958333
8300.0,267.2238863209378,5.638868827199572,6.221244276833039,279.0839994249705,17.39847222
8400.0,267.2238863209378,5.836060758343244,6.221244276833039,279.28119135611416,17.47777778
8500.0,267.2238863209378,6.035909351690691,6.221244276833039,279.4810399494616,17.53986111
8600.0,267.2238863209378,6.238344518203109,6.221244276833039,279.68347511597403,17.58555556
8700.0,267.2238863209378,6.443288048311879,6.221244276833039,279.88841864608276,17.61958333
8800.0,267.2238863209378,6.650652244072334,6.221244276833039,280.09578284184323,17.64791667
