Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,4.786521286975154e-16,0.0,4.786521286975154e-16,0.042638889
200.0,0.03649441277626785,4.786521286975154e-16,0.000638899329879957,0.037133312106148286,0.31
300.0,0.10406838664473432,4.786521286975154e-16,0.0018059092695307199,0.10587429591426552,0.838194444
400.0,0.18935274023057783,8.112556662095211e-06,0.0032659779029173305,0.19262683069015726,1.391388889
500.0,0.2882776683260285,7.194364725528172e-05,0.004947011745017611,0.2932966237183014,1.946527778
600.0,0.3989231703593508,0.00026327871130125166,0.006815364248871791,0.4060018133195239,2.500277778
700.0,0.5199750821083703,0.000670515009053915,0.008848778346978425,0.5294943754644027,3.053333333
800.0,0.6503529541723535,0.0013891061044156827,0.011029587087431654,0.6627716473642008,3.603888889
900.0,0.7891107887359264,0.0025150346170887384,0.013342718962815775,0.8049685423158309,4.152222222
1000.0,0.93540513050911,0.0041409157879581295,0.01577496829011917,0.9553210145871873,4.699027778
1100.0,1.0884805587439272,0.0063539159627746125,0.01831464110969871,1.1131491158164006,5.245
1200.0,1.2476600076381543,0.009234809846107634,0.02095133226447166,1.2778461497487337,5.78875
1300.0,1.4123367234816948,0.012857715107670678,0.023675759337280472,1.448870197926646,6.327777778
1400.0,1.5819670695812966,0.017290212460417405,0.026479627753774476,1.6257369097954886,6.868611111
1500.0,1.7560639927671122,0.022593673125968813,0.029355516591937813,1.808013182485019,7.416666667
1600.0,1.934191100199941,0.02882368730573151,0.03229677995060558,1.995311567456278,7.992222222
1700.0,2.1159573142111405,0.036030531215026224,0.035297460838586266,2.1872853062647533,8.595972222
1800.0,2.301012068489004,0.0442596368195236,0.03835221552051932,2.3836239208290464,9.321944444
1900.0,2.489041003577396,0.05355204438867791,0.041456246780944776,2.5840492947470186,10.01347222
2000.0,2.6797621173876,0.06394482753221385,0.044605244891700035,2.788312189811513,10.83319444
2100.0,2.872922326877025,0.07547148605528019,0.04779533528828894,2.996189148220594,11.36555556
2200.0,3.068294399199475,0.08816230529074488,0.05102303212220922,3.207479736612429,11.81986111
2300.0,3.2656742136568933,0.10204468246970878,0.054285196980277735,3.4220040931068794,12.09263889
2400.0,3.4648783191477865,0.11714342173456326,0.057579002160840595,3.63960074304319,12.27555556
2500.0,3.6657417551990465,0.13348099992360518,0.06090189797761435,3.860124653100265,12.41625
