Time [s],Autoclave Body Heat Transfer [kWh],Heat Lost To The Environment[kWh],Mould Assembly Heat Transfer [kWh],Simulated Energy Log [kWh],Experimental Energy Log [kWh]
0.0,0.0,0.0,0.0,0.0,-0.008611111
100.0,0.0,3.827626470884343e-15,0.0,3.827626470884343e-15,0.042638889
200.0,1.364938855402192,1.205702338328573e-13,0.03320528782625854,1.3981441432285713,0.31
300.0,3.2547357405300374,2.782033747860397e-10,0.07898615025747914,3.3337218910657196,0.838194444
400.0,5.490683239075661,1.6626807498259907e-08,0.1329767751231214,5.62366003082559,1.391388889
500.0,7.999860160650918,2.5324116626965416e-07,0.19339582743090356,8.193256241322988,1.946527778
600.0,10.744204525364752,1.8816576428147508e-06,0.259313654912635,11.003520061935031,2.500277778
700.0,13.69964491630308,8.989614400927819e-06,0.33014226452045686,14.029796170437939,3.053333333
800.0,16.848975842312594,3.1885442232708593e-05,0.405461206989052,17.254468934743876,3.603888889
900.0,20.178977512868325,9.138068154045613e-05,0.48494724706103864,20.664016140610897,4.152222222
1000.0,23.67902592012443,0.00022334640730988048,0.5683405054659341,24.24758977199767,4.699027778
1100.0,27.34031017785817,0.00048284747619161615,0.6554254701253491,27.99621849545971,5.245
1200.0,31.155339597698855,0.000947372593698367,0.7460190909413178,31.90230606123387,5.78875
1300.0,35.117610255887286,0.0017189381416692592,0.839962754661965,35.95929194869092,6.327777778
1400.0,39.22136960470572,0.0029250560136230533,0.9371166266764956,40.16141128739583,6.868611111
1500.0,43.46144607114314,0.004718690940983097,1.0373555484076518,44.50352031049177,7.416666667
1600.0,47.833123825649245,0.0072773982848311665,1.1405660079749376,48.980967231909005,7.992222222
1700.0,52.332049859775786,0.010801849133272147,1.2466438746526374,53.589495583561686,8.595972222
1800.0,56.954164569074436,0.015513935808883281,1.3554926877825624,58.32517119266588,9.321944444
1900.0,61.69564960870618,0.021654622766297843,1.467022353469685,63.184326584942156,10.01347222
2000.0,66.55288851815021,0.02948167523482719,1.5811481439063608,68.16351833729139,10.83319444
2100.0,71.30824328325923,0.03926736647108829,1.6925654204472795,73.04007607017759,11.36555556
2200.0,74.89172198645139,0.0512962368594423,1.7753117107165481,76.71832993402734,11.81986111
2300.0,78.10803082439254,0.06586295454975596,1.8491159649359685,80.02300974387823,12.09263889
2400.0,81.10044940464361,0.08327028420699598,1.9174834542031765,83.10120314305375,12.27555556
2500.0,83.92888913141714,0.10382698822128007,1.9818827594239126,86.01459887906232,12.41625
2600.0,86.62478919790992,0.1278451648311779,2.043087035125473,88.79572139786654,12.53347222
2700.0,89.20773392328819,0.1556364989882892,2.1015801050396883,91.46495052731613,12.63069444
2800.0,91.69130793086214,0.18750735130953508,2.157699508636572,94.03651479080823,12.7275
2900.0,94.08554694963632,0.22375314856555376,2.2116962942079383,96.52099639240978,12.81930556
3000.0,96.39815947077142,0.26465279447876594,2.2637647291709375,98.92657699442108,12.91208333
3100.0,98.63523176384557,0.31046375483534117,2.3140593639185614,101.25975488259942,12.99888889
3200.0,100.80167887911362,0.3614182360613161,2.3627058927753812,103.52580300795029,13.09083333
3300.0,102.90155234726907,0.41772062045593306,2.409808536357264,105.72908150408223,13.17638889
3400.0,104.93825823241484,0.4795461236221746,2.4554552661852798,107.87325962222225,13.26625
3500.0,106.91471508590968,0.5470405198637964,2.4997215956147465,109.96147720138818,13.35208333
3600.0,108.8334698345926,0.6203207279326344,2.542673374841837,111.99646393736704,13.43972222
3700.0,110.6967834553558,0.6994760416511808,2.5843688742481774,113.98062837125512,13.52694444
3800.0,112.50669461724031,0.7845698082992991,2.624860349939629,115.9161247754792,13.61458333
3900.0,114.26506711479509,0.8756413880861792,2.664195228047269,117.8049037309285,13.69791667
4000.0,115.97362531617411,0.972708261559559,2.7024170060621793,119.64875058379582,13.78125
4100.0,117.63398072279394,1.0757681834526724,2.7395659429060326,121.44931484915261,13.86458333
4200.0,119.2476519258608,1.1848013089177591,2.775679590538813,123.20813282531734,13.94791667
4300.0,120.81607965245514,1.2997722406288994,2.8107932062350467,124.92664509931907,14.03125
4400.0,122.34063815755788,1.4206319630099493,2.8449400746636284,126.60621019523144,14.11458333
4500.0,123.82264389566866,1.5473196434153431,2.878151761542032,128.24811530062604,14.19791667
4600.0,125.26336216629092,1.6797642901598218,2.9104583151822214,129.85358477163294,14.28125
4700.0,126.66401224973215,1.8178862645492806,2.9418884281918194,131.4237869424732,14.36458333
4800.0,128.02577141745033,1.9615986491274267,2.97246956857183,132.95983963514956,14.44791667
4900.0,129.34977810281296,2.110808477743501,3.0022280871934073,134.46281466774983,14.53125
5000.0,130.63713444493902,2.2654178351877268,3.031189306944211,135.93374158707093,14.61458333
5100.0,131.88890836381233,2.425324835367511,3.059377597564832,137.37361079674466,14.69791667
5200.0,133.10613528429872,2.590424487566967,3.0868164392404456,138.78337621110612,14.78125
5300.0,134.28981959651043,2.760609460441246,3.1135284772926806,140.16395753424433,14.86458333
5400.0,135.44093591748899,2.9357707531927906,3.1395355697726144,141.5162422404544,14.94791667
5500.0,136.56043020245073,3.1157982829674866,3.164858829343696,142.84108731476186,15.03125
5600.0,137.64922074139443,3.300581396974262,3.189518660530552,144.1393207988992,15.11458333
5700.0,138.70819906761201,3.490009317228784,3.2135347931713527,145.41174317801216,15.19902778
5800.0,139.73823079776076,3.683971525190632,3.2369263127295067,146.6591286356809,15.28236111
5900.0,140.7401564180412,3.8823580929315455,3.259711687980991,147.88222619895373,15.36569444
