9180,1381.55669
9210,1388.64375
9240,1395.06774
9270,1402.01067
9300,1408.5023
9330,1415.55874
9360,1422.14804
9390,1428.78754
9420,1435.6358
9450,1442.43711
9480,1449.28237
9510,1455.85115
9540,1462.82044
9570,1469.39262
9600,1476.1995
9630,1483.03857
9660,1489.69696
9690,1496.43162
9720,1503.22637
9750,1510.07156
9780,1516.73469
9810,1523.43926
9840,1530.26707
9870,1537.10788
9900,1543.67094
9930,1550.6063
9960,1557.17359
9990,1563.98165
10020,1570.83835
10050,1577.66518
10080,1584.27942
10110,1591.1266
10140,1597.99565
10170,1604.6826
10200,1611.40144
10230,1618.00891
10260,1625.08427
10290,1631.67242
10320,1638.50162
10350,1645.26442
10380,1652.08445
10410,1658.96328
10440,1665.79586
10470,1672.41511
10500,1679.23302
10530,1686.09941
10560,1692.78602
10590,1699.6574
10620,1706.1118
10650,1713.25255
10680,1719.84985
10710,1726.67974
10740,1733.40952
10770,1740.24033
10800,1747.10233
10830,1753.92807
10860,1760.82912
10890,1767.51844
10920,1774.29071
10950,1780.77374
10980,1787.86553
11010,1794.32459
11040,1801.16126
11070,1808.04957
11100,1814.92135
11130,1821.80913
11160,1828.50851
11190,1835.38128
11220,1842.22036
11250,1849.10197
11280,1855.69168
11310,1862.5757
11340,1869.18083
11370,1876.19207
11400,1882.80098
11430,1889.50342
11460,1896.39268
11490,1903.24201
11520,1910.13351
11550,1916.83302
11580,1923.71964
11610,1930.56321
11640,1937.46905
11670,1944.07447
11700,1950.94268
11730,1957.54733
11760,1964.25267
11790,1971.14563
11820,1977.84515
11850,1984.72843
11880,1991.59274
11910,1998.46597
11940,2005.28879
11970,2012.01682
12000,2018.82868
12030,2025.73485
12060,2032.31884
12090,2039.28246
12120,2045.8706
12150,2052.36904
12180,2059.44491
12210,2066.05976
12240,2073.00407
12270,2079.62297
12300,2086.70334
12330,2093.31658
12360,2100.0402
12390,2106.86003
12420,2113.73179
12450,2120.52768
12480,2127.1457
12510,2134.0941
12540,2140.57892
12570,2147.67096
12600,2154.18341
12630,2160.90371
12660,2167.74261
12690,2174.59561
12720,2181.3887
12750,2188.2785
12780,2194.93773
12810,2201.84162
12840,2208.64509
12870,2215.26896
12900,2222.07658
12930,2228.62111
12960,2235.71483
12990,2242.31831
13020,2249.22174
13050,2255.89058
13080,2262.79619
13110,2269.60496
13140,2276.53147
13170,2283.20114
13200,2289.82571
13230,2296.91896
13260,2303.52167
13290,2310.63571
13320,2316.8495
13350,2323.99525
13380,2330.58255
13410,2337.48258
13440,2344.15021
13470,2351.05393
13500,2357.867
13530,2364.49006
13560,2371.58203
13590,2378.0921
13620,2385.17865
13650,2391.77457
13680,2398.88984
13710,2405.34522
13740,2412.13792
13770,2418.80656
13800,2425.73988
13830,2432.40184
13860,2439.30827
13890,2446.12482
13920,2452.75116
13950,2459.83062
13980,2466.27526
14010,2473.37382
14040,2479.99068
14070,2487.0909
14100,2493.6742
14130,2500.415
14160,2507.20251
14190,2513.69303
14220,2520.76964
14250,2527.2338
14280,2534.34994
14310,2540.96523
14340,2548.0459
14370,2554.49244
14400,2561.58429
14430,2568.02581
14460,2574.63574
14490,2581.74736
14520,2588.21441
14550,2595.28689
14580,2601.8849
14610,2608.88069
14640,2615.34988
14670,2622.45332
14700,2629.05165
14730,2636.1651
14760,2642.61973
14790,2649.45795
14820,2656.3343
14850,2662.95398
14880,2670.06743
14910,2676.40267
14940,2683.49062
14970,2690.11061
15000,2697.17429
15030,2703.51828
15060,2710.62821
15090,2717.2193
15120,2724.04713
15150,2730.76049
15180,2737.5507
15210,2744.42575
15240,2750.9869
15270,2757.94922
15300,2764.41958
15330,2771.49701
15360,2777.99678
15390,2785.07059
15420,2791.50059
15450,2798.59992
15480,2805.18916
15510,2812.01029
15540,2818.88281
15570,2825.21819
15600,2832.30391
15630,2838.81299
15660,2845.89374
15690,2852.36371
15720,2859.43235
15750,2866.04555
15780,2873.1488
15810,2879.7324
15840,2886.40683
15870,2893.27023
15900,2899.9342
15930,2906.78063
15960,2913.09853
15990,2920.16452
16020,2926.72017
16050,2933.76365
16080,2940.36573
16110,2947.26424
16140,2953.84392
16170,2960.59767
16200,2967.40885
16230,2974.0418
16260,2980.72455
16290,2987.19384
16320,2994.23425
16350,3000.80322
16380,3007.68947
16410,3014.25401
16440,3021.2813
16470,3027.82219
16500,3034.46276
16530,3041.29496
16560,3048.0541
16590,3054.90032
16620,3061.521
16650,3068.12272
16680,3074.67028
16710,3081.75243
16740,3088.30172
16770,3095.20002
16800,3101.76662
16830,3108.79783
16860,3115.3746
16890,3122.13269
16920,3128.81302
16950,3135.60591
16980,3142.29416
17010,3148.76609
17040,3155.68342
17070,3162.22976
17100,3169.28914
17130,3175.84186
17160,3182.88234
17190,3189.30943
17220,3196.06948
17250,3202.96553
17280,3209.72422
17310,3216.41906
17340,3222.86861
17370,3229.91589
17400,3236.47676
17430,3243.54976
17460,3249.89805
17490,3257.10228
17520,3263.55736
17550,3270.65304
17580,3277.08122
17610,3283.89522
17640,3290.75248
17670,3297.35004
17700,3304.45488
17730,3310.93147
17760,3318.03104
17790,3324.51706
17820,3331.6135
17850,3338.07057
17880,3345.17623
17910,3351.7325
17940,3358.63113
17970,3365.10056
18000,3371.51533
18030,3378.52691
18060,3384.90254
18090,3391.40479
18120,3397.56747
18150,3404.21233
18180,3410.15798
18210,3416.68805
18240,3422.66094
18270,3428.80257
18300,3434.32603
18330,3440.06164
18360,3445.86137
18390,3451.37422
18420,3457.19231
18450,3462.62988
18480,3468.23864
18510,3473.59648
18540,3479.25738
18570,3484.55848
18600,3489.98465
18630,3494.96113
18660,3500.30994
18690,3505.11034
18720,3509.84081
18750,3514.99407
18780,3519.69248
18810,3524.8528
18840,3529.29835
18870,3533.86126
18900,3537.88806
18930,3542.38765
18960,3546.51035
18990,3551.08376
19020,3554.99651
19050,3558.8947
19080,3563.03412
19110,3566.79068
19140,3571.06137
19170,3574.94958
19200,3579.19085
19230,3582.78424
19260,3586.61289
19290,3590.15451
19320,3593.87053
19350,3597.35115
19380,3601.10555
19410,3604.35184
19440,3607.70836
19470,3611.4041
19500,3614.79808
19530,3618.25569
19560,3621.34854
19590,3624.83096
19620,3627.82075
19650,3630.91641
19680,3633.94859
19710,3637.0814
19740,3640.24121
19770,3643.30525
19800,3646.47419
19830,3649.4159
19860,3652.85094
19890,3655.88306
19920,3658.80655
19950,3661.63443
19980,3664.63088
20010,3667.27799
20040,3670.28791
20070,3673.17447
20100,3675.88607
20130,3678.2638
20160,3680.80881
20190,3683.78769
20220,3686.52421
20250,3689.28235
20280,3691.7428
20310,3694.57828
20340,3697.29376
20370,3700.21729
20400,3702.70226
20430,3705.67359
20460,3708.52589
20490,3711.25221
20520,3714.11747
20550,3716.76332
20580,3719.60136
20610,3722.23176
20640,3725.04189
20670,3727.5552
20700,3730.48995
20730,3733.09671
20760,3736.04411
20790,3738.85399
20820,3741.82698
20850,3744.36621
20880,3746.89418
20910,3749.83582
20940,3752.41202
20970,3755.44697
21000,3758.08252
21030,3761.04784
21060,3763.62383
21090,3766.43433
21120,3769.1517
21150,3772.15483
21180,3774.83835
21210,3777.46408
21240,3780.37243
21270,3783.07248
21300,3785.96134
21330,3788.45874
21360,3791.54778
21390,3794.18621
21420,3796.90751
21450,3799.57805
21480,3802.64045
21510,3805.50051
21540,3808.58833
21570,3811.37392
21600,3813.85188
21630,3816.53321
21660,3819.10567
21690,3822.1014
21720,3824.80016
21750,3827.73266
21780,3830.37962
21810,3833.25664
21840,3836.06469
21870,3838.51514
21900,3841.44888
21930,3844.17844
21960,3847.13756
21990,3849.86498
22020,3852.66262
22050,3855.3328
22080,3858.29136
22110,3860.96118
22140,3863.83061
22170,3866.37982
22200,3868.94365
22230,3871.67798
22260,3874.28977
22290,3877.0769
22320,3879.49969
22350,3882.32071
22380,3884.9462
22410,3887.76995
22440,3890.29133
22470,3893.16981
22500,3895.7675
22530,3898.0984
22560,3900.60102
22590,3903.34109
22620,3906.20493
22650,3908.64114
22680,3911.31086
22710,3913.87673
22740,3916.66074
22770,3919.35165
22800,3922.16932
22830,3924.70433
22860,3927.42903
22890,3929.83394
22920,3932.15321
22950,3934.98282
22980,3937.55092
23010,3940.19755
23040,3942.60575
23070,3945.16898
23100,3947.45062
23130,3950.03793
23160,3952.75973
23190,3955.49571
23220,3958.04712
23250,3960.62919
23280,3963.20947
23310,3965.73514
23340,3968.4172
23370,3970.80934
23400,3973.53534
23430,3976.00991
23460,3978.7033
23490,3980.98416
23520,3983.41768
23550,3986.05787
23580,3988.62089
23610,3991.3039
23640,3993.71197
23670,3996.25367
23700,3998.54296
23730,4001.09392
23760,4003.47905
23790,4006.15049
23820,4008.51793
23850,4011.01554
23880,4013.39253
23910,4015.83517
23940,4018.34558
23970,4020.94831
24000,4023.42218
24030,4025.70281
24060,4028.49231
24090,4030.79706
24120,4033.22714
24150,4035.53897
24180,4037.95181
24210,4040.25713
24240,4042.71825
24270,4045.12191
24300,4047.58762
24330,4050.19674
24360,4052.58407
24390,4055.00907
24420,4057.08386
24450,4059.59397
24480,4061.82124
24510,4064.11608
24540,4066.36281
24570,4068.6645
24600,4071.02785
24630,4073.39771
24660,4075.61981
24690,4077.85486
24720,4080.18165
24750,4082.49944
24780,4085.0741
24810,4087.23939
24840,4089.58157
24870,4091.98809
24900,4094.42483
24930,4096.60934
24960,4098.87022
24990,4101.16726
25020,4103.45047
25050,4105.628
25080,4107.94467
25110,4110.1049
25140,4112.26025
25170,4114.61555
25200,4116.7784
25230,4119.06325
25260,4121.38253
25290,4123.79246
25320,4126.21153
25350,4128.52974
25380,4130.60648
25410,4132.84845
25440,4135.06978
25470,4137.44158
25500,4139.75845
25530,4142.00998
25560,4144.33256
25590,4146.52314
25620,4148.659
25650,4150.7722
25680,4153.03087
25710,4155.30196
25740,4157.63463
25770,4159.82222
25800,4161.89478
25830,4164.00667
25860,4166.13168
25890,4168.41918
25920,4170.6533
25950,4172.91459
25980,4175.03448
26010,4177.20767
26040,4179.34612
26070,4181.74983
26100,4183.82377
26130,4186.10927
26160,4188.21038
26190,4190.37046
26220,4192.43785
26250,4194.5843
26280,4196.79466
26310,4198.98232
26340,4201.19265
26370,4203.3966
26400,4205.58396
26430,4207.67794
26460,4209.77204
26490,4211.79005
26520,4213.96915
26550,4215.92832
26580,4218.10141
26610,4220.28355
26640,4222.47091
26670,4224.60297
26700,4226.71014
26730,4228.78543
26760,4230.89806
26790,4233.03737
26820,4235.07599
26850,4237.17866
26880,4239.36968
26910,4241.47554
26940,4243.52116
26970,4245.59068
27000,4247.7343
27030,4249.8306
27060,4251.88787
27090,4253.93765
27120,4255.92313
27150,4258.16041
27180,4260.16945
27210,4262.2413
27240,4264.35274
27270,4266.47979
27300,4268.51585
27330,4270.72156
27360,4272.84069
27390,4274.8932
27420,4276.8628
27450,4278.81538
27480,4280.914
27510,4282.97142
27540,4285.1125
27570,4287.00732
27600,4289.13399
27630,4291.21131
27660,4293.25387
27690,4295.31069
27720,4297.58096
27750,4299.6356
27780,4301.52085
27810,4303.64462
27840,4305.6459
27870,4307.93111
27900,4309.83581
27930,4311.82393
27960,4313.79657
27990,4315.85598
28020,4317.84311
28050,4319.86418
28080,4321.81502
28110,4323.72591
28140,4325.84772
28170,4327.84307
28200,4329.84733
28230,4331.85666
28260,4333.89622
28290,4335.89666
28320,4337.83685
28350,4339.94006
28380,4341.85608
28410,4343.99507
28440,4345.95373
28470,4348.0699
28500,4349.93689
28530,4351.96119
28560,4353.90543
28590,4355.94308
28620,4357.84875
28650,4359.87701
28680,4361.89207
28710,4363.90031
28740,4366.03238
28770,4367.97825
28800,4370.07868
28830,4372.00554
28860,4374.00205
28890,4375.99053
28920,4377.99664
28950,4379.91368
28980,4381.88235
29010,4383.80286
29040,4385.67732
29070,4387.64717
29100,4389.55155
29130,4391.62156
29160,4393.49433
29190,4395.53004
29220,4397.42425
29250,4399.39229
29280,4401.33005
29310,4403.30583
29340,4405.23476
29370,4407.27063
29400,4409.15432
29430,4411.02466
29460,4413.0623
29490,4414.91464
29520,4416.98143
29550,4418.78039
29580,4420.8062
29610,4422.67582
29640,4424.64251
29670,4426.53823
29700,4428.52047
29730,4430.39736
29760,4432.27383
29790,4434.24981
29820,4436.12765
29850,4438.12225
29880,4439.92207
29910,4441.86828
29940,4443.73051
29970,4445.67643
30000,4447.61062
30030,4449.51286
30060,4451.37149
30090,4453.27079
30120,4455.06502
30150,4456.9171
30180,4458.93552
30210,4460.78038
30240,4462.72054
30270,4464.55215
30300,4466.46227
30330,4468.314
30360,4470.20377
30390,4472.01486
30420,4473.89712
30450,4475.77511
30480,4477.63818
30510,4479.49364
30540,4481.27579
30570,4483.19165
30600,4484.89124
30630,4486.77739
30660,4488.58636
30690,4490.49069
30720,4492.30688
30750,4494.16017
30780,4495.9912
30810,4497.81093
30840,4499.63284
30870,4501.38717
30900,4503.29952
30930,4505.05656
30960,4506.94084
30990,4508.7944
31020,4510.64
31050,4512.42046
31080,4514.25344
31110,4516.0583
31140,4517.90805
31170,4519.63345
31200,4521.49719
31230,4523.31802
31260,4525.12706
31290,4527.02911
31320,4528.80268
31350,4530.66255
31380,4532.47712
31410,4534.26985
31440,4536.09966
31470,4537.96433
31500,4539.72788
31530,4541.59255
31560,4543.40834
31590,4545.1364
31620,4547.03929
31650,4548.76277
31680,4550.51594
31710,4552.3174
31740,4554.13386
31770,4555.93867
31800,4557.74351
31830,4559.55304
31860,4561.37341
31890,4563.13197
31920,4564.96517
31950,4566.73338
31980,4568.43117
32010,4570.29023
32040,4572.02525
32070,4573.82264
32100,4575.56167
32130,4577.3203
32160,4579.12765
32190,4580.95197
32220,4582.67444
32250,4584.38125
32280,4586.20013
32310,4587.89197
32340,4589.73769
32370,4591.42396
32400,4593.22834
32430,4595.04061
32460,4596.81317
32490,4598.55344
32520,4600.30511
32550,4602.01026
32580,4603.70183
32610,4605.5007
32640,4607.17422
32670,4608.96308
32700,4610.65325
32730,4612.47758
32760,4614.09362
32790,4615.88025
32820,4617.55798
32850,4619.27501
32880,4621.00762
32910,4622.74408
32940,4624.48219
32970,4626.11767
33000,4627.92537
33030,4629.51462
33060,4631.26724
33090,4632.94977
33120,4634.68865
33150,4636.40641
33180,4638.19092
33210,4639.82947
33240,4641.55491
33270,4643.24
33300,4644.87577
33330,4646.63173
33360,4648.25434
33390,4650.04035
33420,4651.72415
33450,4653.47596
33480,4655.1072
33510,4656.83501
33540,4658.51158
33570,4660.20947
33600,4661.83625
33630,4663.55391
33660,4665.22337
33690,4666.87069
33720,4668.6111
33750,4670.18848
33780,4671.9333
33810,4673.53615
33840,4675.25841
33870,4676.90338
33900,4678.60908
33930,4680.28414
33960,4682.03205
33990,4683.72857
34020,4685.39693
34050,4687.07794
34080,4688.70832
34110,4690.45561
34140,4692.01724
34170,4693.75922
34200,4695.37693
34230,4697.09652
34260,4698.73196
34290,4700.42965
34320,4702.02387
34350,4703.64839
34380,4705.32082
34410,4706.98575
34440,4708.73668
34470,4710.342
34500,4712.14006
34530,4713.74986
34560,4715.44372
34590,4717.09219
34620,4718.75172
34650,4720.35269
34680,4721.94765
34710,4723.71062
34740,4725.31847
34770,4727.0196
34800,4728.65004
34830,4730.3752
34860,4731.95174
34890,4733.716
34920,4735.26655
34950,4736.84209
34980,4738.47974
35010,4740.07111
35040,4741.75671
35070,4743.33002
35100,4745.04183
35130,4746.59487
35160,4748.28498
35190,4749.87824
35220,4751.54445
35250,4753.11038
35280,4754.77899
35310,4756.25134
35340,4757.82834
35370,4759.3232
35400,4760.70408
35430,4762.18254
35460,4763.50364
35490,4764.89886
35520,4766.20058
35550,4767.56901
35580,4768.83979
35610,4770.15506
35640,4771.39199
35670,4772.62746
35700,4773.80081
35730,4774.94519
35760,4776.09905
35790,4777.16662
35820,4778.32259
35850,4779.35627
35880,4780.43792
35910,4781.42127
35940,4782.43503
35970,4783.39712
36000,4784.4081
36030,4785.27299
36060,4786.15509
36090,4787.08735
