1.040000000000000000e+02,4.544235369359302390e-01,6.558990785082854380e+00,1.235202112346401648e+01,1.802049749963208569e+01,2.361017008950966201e+01,2.914263418531499994e+01
1.090000000000000000e+02,5.450089684432696258e-01,7.870015408171717297e+00,1.482148206562089143e+01,2.162353991635134420e+01,2.833105956787358437e+01,3.496994471230307511e+01
1.140000000000000000e+02,5.452677762009987550e-01,7.870684344744413252e+00,1.482229779737366648e+01,2.162445406063426034e+01,2.833204934263128649e+01,3.497099655277665420e+01
1.190000000000000000e+02,5.455501119367032192e-01,7.871414093732809647e+00,1.482318768655851038e+01,2.162545130894289613e+01,2.833312909691241543e+01,3.497214401511148196e+01
1.240000000000000000e+02,5.458324476724076835e-01,7.872143842721205154e+00,1.482407757574335605e+01,2.162644855725152837e+01,2.833420885119354438e+01,3.497329147744630262e+01
1.290000000000000000e+02,6.364649351356977958e-01,9.183290090641477832e+00,1.729368683276435092e+01,2.522965718202227237e+01,3.305527828860431327e+01,4.080079324815687158e+01
1.340000000000000000e+02,6.367707988493775950e-01,9.184080652045571114e+00,1.729465087938126544e+01,2.523073753435662780e+01,3.305644802240887259e+01,4.080203633235292671e+01
1.390000000000000000e+02,6.371001905410328403e-01,9.184932025865366612e+00,1.729568908343025058e+01,2.523190099071669934e+01,3.305770773573685517e+01,4.080337503841021629e+01
1.440000000000000000e+02,6.374295822326881966e-01,9.185783399685162109e+00,1.729672728747923571e+01,2.523306444707677443e+01,3.305896744906483775e+01,4.080471374446750588e+01
1.490000000000000000e+02,7.281091256519290900e-01,1.049705127243682767e+01,1.976648485936437893e+01,2.883643927989889733e+01,3.778021684552247450e+01,4.663240675890055087e+01
1.540000000000000000e+02,7.284620453215597813e-01,1.049796345867232183e+01,1.976759722084543469e+01,2.883768584028468851e+01,3.778156653837388745e+01,4.663384108681907492e+01
1.590000000000000000e+02,7.288384929691658076e-01,1.049893645732351644e+01,1.976878373975856107e+01,2.883901550469620290e+01,3.778300621074872367e+01,4.663537103659884053e+01
1.640000000000000000e+02,8.195650923443565938e-01,1.181032595490658998e+01,2.223868962650786330e+01,3.244255654556978641e+01,4.250443556625325670e+01,5.246325529475434024e+01
1.690000000000000000e+02,8.199650679699379552e-01,1.181135976597348325e+01,2.223995030285306029e+01,3.244396931400702044e+01,4.250596521815151618e+01,5.246488086639533321e+01
1.740000000000000000e+02,8.203885715734946515e-01,1.181245438945607695e+01,2.224128513663032791e+01,3.244546518646997413e+01,4.250758484957321315e+01,5.246660205989756776e+01
1.790000000000000000e+02,8.208120751770514589e-01,1.181354901293867243e+01,2.224261997040759553e+01,3.244696105893292071e+01,4.250920448099490301e+01,5.246832325339979519e+01
1.840000000000000000e+02,9.115857305081940254e-01,1.312506013535313620e+01,2.471267417202102834e+01,3.605066830785793996e+01,4.723081379554624704e+01,5.829639875527778514e+01
1.890000000000000000e+02,9.120327620897262788e-01,1.312621557125143035e+01,2.471408316323036303e+01,3.605224728434661330e+01,4.723252340649136727e+01,5.829821557064123994e+01
1.940000000000000000e+02,9.125033216492337562e-01,1.312743181956542315e+01,2.471556631187177189e+01,3.605390936486100628e+01,4.723432299695991077e+01,5.830012800786594340e+01
1.990000000000000000e+02,9.129738812087412336e-01,1.312864806787941419e+01,2.471704946051317719e+01,3.605557144537539216e+01,4.723612258742846137e+01,5.830204044509063976e+01
2.040000000000000000e+02,1.003794592495834248e+00,1.444028081512528594e+01,2.718725197699074059e+01,3.965944490235185071e+01,5.195791186102667325e+01,6.413030719069105601e+01
2.090000000000000000e+02,1.004288680033317283e+00,1.444155787585497919e+01,2.718880928306421652e+01,3.966119008689196335e+01,5.195980143101864712e+01,6.413231524977699394e+01
2.140000000000000000e+02,1.004806295548775541e+00,1.444289574900037287e+01,2.719044074656976662e+01,3.966301837545778852e+01,5.196178098053404426e+01,6.413441893072416633e+01
2.190000000000000000e+02,1.005323911064233577e+00,1.444423362214576478e+01,2.719207221007531317e+01,3.966484666402362080e+01,5.196376053004944850e+01,6.413652261167133872e+01
2.240000000000000000e+02,1.096191678307277595e+00,1.575598799422303031e+01,2.966242304141702490e+01,4.326888632905153287e+01,5.668572976269449981e+01,6.996498060099425231e+01
2.290000000000000000e+02,1.096732821800711077e+00,1.575738667978412266e+01,2.966412866235464207e+01,4.327079772164308480e+01,5.668779929173332732e+01,6.996717990380265917e+01
2.340000000000000000e+02,1.097297493272120228e+00,1.575884617776091190e+01,2.966590844072432986e+01,4.327279221826035638e+01,5.668995880029559231e+01,6.996947482847230049e+01
2.390000000000000000e+02,1.097862164743529156e+00,1.576030567573770469e+01,2.966768821909401765e+01,4.327478671487762085e+01,5.669211830885785020e+01,6.997176975314194181e+01
2.440000000000000000e+02,1.188776987942523844e+00,1.707218167264636932e+01,3.213818736529987063e+01,4.687899258795694379e+01,6.141426750054980488e+01,7.580041898618731011e+01
2.490000000000000000e+02,1.189365187391908441e+00,1.707370198303885900e+01,3.214004130110162549e+01,4.688107018859994213e+01,6.141651698863548603e+01,7.580280953271818589e+01
2.540000000000000000e+02,1.189976914819267817e+00,1.707528310584705267e+01,3.214196939433546163e+01,4.688323089326864590e+01,6.141885645624460466e+01,7.580529570111029614e+01
2.590000000000000000e+02,1.190588642246627638e+00,1.707686422865524278e+01,3.214389748756929066e+01,4.688539159793734967e+01,6.142119592385370908e+01,7.580778186950240638e+01
2.640000000000000000e+02,1.281550521401572773e+00,1.838886185039530829e+01,3.461454494863929199e+01,5.048976367906815454e+01,6.614352507459243213e+01,8.163662234627022940e+01
2.690000000000000000e+02,1.282185776806908040e+00,1.839050378561919530e+01,3.461654719930518809e+01,5.049200748776257797e+01,6.614595452172497403e+01,8.163920413652357411e+01
2.740000000000000000e+02,1.282844560190218308e+00,1.839220653325878629e+01,3.461862360740315836e+01,5.049433440048272104e+01,6.614847394838093919e+01,8.164188154863815328e+01
2.790000000000000000e+02,1.283503343573529021e+00,1.839390928089837729e+01,3.462070001550112863e+01,5.049666131320287121e+01,6.615099337503690435e+01,8.164455896075273245e+01
2.840000000000000000e+02,1.374512278684424826e+00,1.970602852746984013e+01,3.709149579143527120e+01,5.410119960238507986e+01,7.087350248482255211e+01,8.747359068124310966e+01
2.890000000000000000e+02,1.375194590045710763e+00,1.970779208752513156e+01,3.709364635696530854e+01,5.410360961913094968e+01,7.087611189100194053e+01,8.747636371521890908e+01
2.940000000000000000e+02,1.375900429384971924e+00,1.970961645999612344e+01,3.709587107992742716e+01,5.410610273990253205e+01,7.087881127670476644e+01,8.747923237105597138e+01
2.990000000000000000e+02,1.376606268724233084e+00,1.971144083246710821e+01,3.709809580288953157e+01,5.410859586067412152e+01,7.088151066240759235e+01,8.748210102689300527e+01
3.040000000000000000e+02,1.467662259791079782e+00,2.102368170386997548e+01,3.956903989368778696e+01,5.771330035790779789e+01,7.560419973124005821e+01,9.331132399110582298e+01
3.090000000000000000e+02,1.468391627108316166e+00,2.102556688875666069e+01,3.957133877408196554e+01,5.771587658270509991e+01,7.560698909646629318e+01,9.331428826880410554e+01
3.140000000000000000e+02,1.469144522403528441e+00,2.102751288605904989e+01,3.957371181190822540e+01,5.771853591152812868e+01,7.560986844121597983e+01,9.331734816836362256e+01
3.190000000000000000e+02,1.469897417698740272e+00,2.102945888336144264e+01,3.957608484973447105e+01,5.772119524035115035e+01,7.561274778596565227e+01,9.332040806792313958e+01
3.240000000000000000e+02,1.561000464721538084e+00,2.234182137959570724e+01,4.204717725539690321e+01,6.132606594563624469e+01,8.033561681384499309e+01,9.914982227585834096e+01
3.290000000000000000e+02,1.561776887994725582e+00,2.234382818931379333e+01,4.204962445065522303e+01,6.132880837848498601e+01,8.033858613811808880e+01,9.915297779727910665e+01
3.340000000000000000e+02,1.562576839245888305e+00,2.234589581144758341e+01,4.205214580334561703e+01,6.133163391535945408e+01,8.034164544191462198e+01,9.915622894056109260e+01
3.390000000000000000e+02,1.563376790497051028e+00,2.234796343358136994e+01,4.205466715603601102e+01,6.133445945223391504e+01,8.034470474571114096e+01,9.915948008384307855e+01
3.440000000000000000e+02,1.654526893475799287e+00,2.366044755464703186e+01,4.452590787656257021e+01,6.493949636557040606e+01,8.506775373263737094e+01,1.049890855355008199e+02
3.490000000000000000e+02,1.655350372704937234e+00,2.366257598919651883e+01,4.452850338668503127e+01,6.494240500647059378e+01,8.507090301595731319e+01,1.049924323006440545e+02
3.540000000000000000e+02,1.656197379912050849e+00,2.366476523616170624e+01,4.453117305423955941e+01,6.494539675139650114e+01,8.507414227880070712e+01,1.049958746876484952e+02
3.590000000000000000e+02,1.657044387119164242e+00,2.366695448312689365e+01,4.453384272179410175e+01,6.494838849632240851e+01,8.507738154164408684e+01,1.049993170746529501e+02
3.640000000000000000e+02,1.748241546053863393e+00,2.497956022902395645e+01,4.700523175718478086e+01,6.855359161771039567e+01,8.980061048761710651e+01,1.108291137700331461e+02
3.690000000000000000e+02,1.749112081238952454e+00,2.498181028840484075e+01,4.700797558217138317e+01,6.855666646666202269e+01,8.980393972998393792e+01,1.108326517788988355e+02
3.740000000000000000e+02,1.750006144402016517e+00,2.498412116020142903e+01,4.701079356459005965e+01,6.855982441963936935e+01,8.980735895187417839e+01,1.108362854096257735e+02
3.790000000000000000e+02,1.750900207565080802e+00,2.498643203199801377e+01,4.701361154700872902e+01,6.856298237261671602e+01,8.981077817376441885e+01,1.108399190403526831e+02
3.840000000000000000e+02,1.751794270728145309e+00,2.498874290379460206e+01,4.701642952942740550e+01,6.856614032559404848e+01,8.981419739565463090e+01,1.108435526710796211e+02
3.890000000000000000e+02,1.843038485618794686e+00,2.630147027452305863e+01,4.948796687968226138e+01,7.217150965503347493e+01,9.453760630067456816e+01,1.166735406101823571e+02
3.940000000000000000e+02,1.843956076759834195e+00,2.630384195873534381e+01,4.949085901953300493e+01,7.217475071203654124e+01,9.454111550208824610e+01,1.166772698627705154e+02
3.990000000000000000e+02,1.844897195878849372e+00,2.630627445536332942e+01,4.949382531681582265e+01,7.217807487306531300e+01,9.454471468302534731e+01,1.166810947372199223e+02
4.040000000000000000e+02,1.845838314997864327e+00,2.630870695199131504e+01,4.949679161409863326e+01,7.218139903409409897e+01,9.454831386396243431e+01,1.166849196116693150e+02
4.090000000000000000e+02,1.937129585844464152e+00,2.762155594755117605e+01,5.196847727921757354e+01,7.578693457158495050e+01,9.927190272802917548e+01,1.225150987944944205e+02
4.140000000000000000e+02,1.938094232941454553e+00,2.762404925659485855e+01,5.197151773393244412e+01,7.579034183663945612e+01,9.927559188848971417e+01,1.225190192908050477e+02
4.190000000000000000e+02,1.939082408016420178e+00,2.762660337805424504e+01,5.197463234607941018e+01,7.579383220571968138e+01,9.927937102847366191e+01,1.225230354089769236e+02
4.240000000000000000e+02,1.940070583091385803e+00,2.762915749951363154e+01,5.197774695822635493e+01,7.579732257479990665e+01,9.928315016845760965e+01,1.225270515271487852e+02
4.290000000000000000e+02,2.031408909893937853e+00,2.894212811990488987e+01,5.444958093820948619e+01,7.940302432034221169e+01,1.040069189915711831e+02,1.283574219536963312e+02
4.340000000000000000e+02,2.032420612946879146e+00,2.894474305377997325e+01,5.445276970778851222e+01,7.940659779344815661e+01,1.040107881110785542e+02,1.283615336937294558e+02
4.390000000000000000e+02,2.033455843977795663e+00,2.894741880007075707e+01,5.445603263479959821e+01,7.941025437057980696e+01,1.040147472101093626e+02,1.283657410556238005e+02
4.440000000000000000e+02,2.124841226736297273e+00,3.026051104529342339e+01,5.692801492964691334e+01,8.301612232417352288e+01,1.087386959922698679e+02,1.341963027258939292e+02
4.490000000000000000e+02,2.125899985745189458e+00,3.026324760399990765e+01,5.693135201409007351e+01,8.301986200533089288e+01,1.087427450708240997e+02,1.342006057096495226e+02
4.540000000000000000e+02,2.126982272732056423e+00,3.026604497512209235e+01,5.693476325596531495e+01,8.302368479051399675e+01,1.087468841289017689e+02,1.342050043152663079e+02
4.590000000000000000e+02,2.128064559718923832e+00,3.026884234624427705e+01,5.693817449784054929e+01,8.302750757569710061e+01,1.087510231869794097e+02,1.342094029208831216e+02
4.640000000000000000e+02,2.219496998433377666e+00,3.158205621629833715e+01,5.941030510755192040e+01,8.663354173734224162e+01,1.134751519281866763e+02,1.400401558348756907e+02
4.690000000000000000e+02,2.220602813398219855e+00,3.158491439983621873e+01,5.941379050685922891e+01,8.663744762655106513e+01,1.134793809657877688e+02,1.400446500623537247e+02
4.740000000000000000e+02,2.221732156341038156e+00,3.158783339578980431e+01,5.941735006359860449e+01,8.664143661978559408e+01,1.134836999829122703e+02,1.400492399116930073e+02
4.790000000000000000e+02,2.222861499283856013e+00,3.159075239174338634e+01,5.942090962033798007e+01,8.664542561302013723e+01,1.134880190000367861e+02,1.400538297610322900e+02
4.840000000000000000e+02,2.314340993954258074e+00,3.290408788662885087e+01,6.189318854491351374e+01,9.025162598271676018e+01,1.182123277002909418e+02,1.458847739187472996e+02
4.890000000000000000e+02,2.315493864875051155e+00,3.290706769499813333e+01,6.189682225908496349e+01,9.025569807997700877e+01,1.182167366969388667e+02,1.458894593899478309e+02
4.940000000000000000e+02,2.316670263773819904e+00,3.291010831578311979e+01,6.190053013068848031e+01,9.025985328126297702e+01,1.182212356731102574e+02,1.458942404830095541e+02
4.990000000000000000e+02,2.317846662672589098e+00,3.291314893656809915e+01,6.190423800229200424e+01,9.026400848254897369e+01,1.182257346492816197e+02,1.458990215760713340e+02
5.040000000000000000e+02,2.409373213298943384e+00,3.422660605628493613e+01,6.437666524173170046e+01,9.387037506029703593e+01,1.229502233085826930e+02,1.517301569775088410e+02
5.090000000000000000e+02,2.410573140175687357e+00,3.422970748948561948e+01,6.438044727076729146e+01,9.387461336560873804e+01,1.229548122642774928e+02,1.517350336924318128e+02
5.140000000000000000e+02,2.411796595030406998e+00,3.423286973510199971e+01,6.438430345723494952e+01,9.387893477494615979e+01,1.229594911994957016e+02,1.517400060292160333e+02
5.190000000000000000e+02,2.413020049885126195e+00,3.423603198071838705e+01,6.438815964370260758e+01,9.388325618428358155e+01,1.229641701347139389e+02,1.517449783660002538e+02
5.240000000000000000e+02,2.504593656467431817e+00,3.554961072526666044e+01,6.686073519800642373e+01,9.748978897008302624e+01,1.276888387530617734e+02,1.575763050111601160e+02
5.290000000000000000e+02,2.505840639300126682e+00,3.555283378329873045e+01,6.686466554190616307e+01,9.749419348344616765e+01,1.276936076678034340e+02,1.575813729698055567e+02
5.340000000000000000e+02,2.597461301838383640e+00,3.686653415267839762e+01,6.933738941107414178e+01,1.011008924772971227e+02,1.324184562451981435e+02,1.634128908586880300e+02
5.390000000000000000e+02,2.598755340627028954e+00,3.686987883554187562e+01,6.934146806983801525e+01,1.011054631987117034e+02,1.324234051189866648e+02,1.634181500610559681e+02
5.440000000000000000e+02,2.600072907393650379e+00,3.687328433082105761e+01,6.934562088603395580e+01,1.011101170241519895e+02,1.324284439722985951e+02,1.634235048852850980e+02
5.490000000000000000e+02,2.601390474160270916e+00,3.687668982610023960e+01,6.934977370222989634e+01,1.011147708495922899e+02,1.324334828256105254e+02,1.634288597095142848e+02
5.540000000000000000e+02,2.693058192654476546e+00,3.819051182031128633e+01,7.182264588626198076e+01,1.047216360514945990e+02,1.371585113620521099e+02,1.692605688421191417e+02
5.590000000000000000e+02,2.694399287399072751e+00,3.819397812800615810e+01,7.182687285988998838e+01,1.047263729809606190e+02,1.371636401948874777e+02,1.692660192882095487e+02
5.640000000000000000e+02,2.695763910121644180e+00,3.819750524811674097e+01,7.183117399095006306e+01,1.047311930144523586e+02,1.371688590072462546e+02,1.692715653561611759e+02
5.690000000000000000e+02,2.697128532844216053e+00,3.820103236822731674e+01,7.183547512201013774e+01,1.047360130479440983e+02,1.371740778196050314e+02,1.692771114241128032e+02
5.740000000000000000e+02,2.788843307294373464e+00,3.951497598726977856e+01,7.430849562090637050e+01,1.083430444578979035e+02,1.418992863150935477e+02,1.751090118004402143e+02
5.790000000000000000e+02,2.790231457994920117e+00,3.951856391979605831e+01,7.431287090939851225e+01,1.083479475954153486e+02,1.419045951069757621e+02,1.751146534902531187e+02
5.840000000000000000e+02,2.791643136673442882e+00,3.952221266473803496e+01,7.431732035532274949e+01,1.083529338369585275e+02,1.419099938783814139e+02,1.751203908019271864e+02
5.890000000000000000e+02,2.793054815351965203e+00,3.952586140968001871e+01,7.432176980124695831e+01,1.083579200785017065e+02,1.419153926497870657e+02,1.751261281136013110e+02
5.940000000000000000e+02,2.884816645758073950e+00,4.083992665355386009e+01,7.679493861500739627e+01,1.119651176965069510e+02,1.466407811043222864e+02,1.809582197336510774e+02
5.990000000000000000e+02,2.886251852414571495e+00,4.084363621091154073e+01,7.679946221836368636e+01,1.119701870420758354e+02,1.466462698552513757e+02,1.809640526671864222e+02
6.040000000000000000e+02,2.887710587049045152e+00,4.084740658068491825e+01,7.680405997915205774e+01,1.119753394916704679e+02,1.466518485857038741e+02,1.809699812225829874e+02
6.090000000000000000e+02,2.889169321683518366e+00,4.085117695045828867e+01,7.680865773994041490e+01,1.119804919412650719e+02,1.466574273161563724e+02,1.809759097779795525e+02
6.140000000000000000e+02,2.980978208045578004e+00,4.216536381916355225e+01,7.928197486856487330e+01,1.155878557673217415e+02,1.513829957297385818e+02,1.868081926417518730e+02
6.190000000000000000e+02,2.982460470658025997e+00,4.216919500135262666e+01,7.928664678678531175e+01,1.155930913209420794e+02,1.513886644397144607e+02,1.868142168190096868e+02
6.240000000000000000e+02,2.983966261248450103e+00,4.217308699595740507e+01,7.929139286243781726e+01,1.155984099785881369e+02,1.513944231292138340e+02,1.868203366181286924e+02
6.290000000000000000e+02,2.985472051838874652e+00,4.217697899056218347e+01,7.929613893809030856e+01,1.156037286362341803e+02,1.514001818187131789e+02,1.868264564172477549e+02
6.340000000000000000e+02,3.077327994156882962e+00,4.349128748409884793e+01,8.176960438157901478e+01,1.192112586703423034e+02,1.561259301913421780e+02,1.926589305247425159e+02
6.390000000000000000e+02,3.078857312725282291e+00,4.349524029111933032e+01,8.177442461466358736e+01,1.192166604320140806e+02,1.561317788603649319e+02,1.926651459457227702e+02
6.440000000000000000e+02,3.080410159271656845e+00,4.349925391055550250e+01,8.177931900518022701e+01,1.192221452977115632e+02,1.561377175089111233e+02,1.926714569885643016e+02
6.490000000000000000e+02,3.081963005818031842e+00,4.350326752999167468e+01,8.178421339569686666e+01,1.192276301634090458e+02,1.561436561574573432e+02,1.926777680314058045e+02
6.540000000000000000e+02,3.173866004091992377e+00,4.481769764835972580e+01,8.425782715404967860e+01,1.228353264055686367e+02,1.608695844891331603e+02,1.985104333826230913e+02
6.590000000000000000e+02,3.175442378616342598e+00,4.482177208021160197e+01,8.426279570199839952e+01,1.228408943752918390e+02,1.608756131172027892e+02,1.985168400473258430e+02
6.640000000000000000e+02,3.177042281118668043e+00,4.482590732447917503e+01,8.426783840737917330e+01,1.228465454490407751e+02,1.608817317247958556e+02,1.985233423338898149e+02
6.690000000000000000e+02,3.268992335348579914e+00,4.614045906767861283e+01,8.674160048059614780e+01,1.264544078992517768e+02,1.656078400155185761e+02,2.043561989288295138e+02
6.740000000000000000e+02,3.270615765828880139e+00,4.614465512436188277e+01,8.674671734340900286e+01,1.264601420770264326e+02,1.656140486026350516e+02,2.043627968372547627e+02
6.790000000000000000e+02,3.272262724287156921e+00,4.614891199346086381e+01,8.675190836365391078e+01,1.264659593588268081e+02,1.656203471692749645e+02,2.043694903675412036e+02
6.840000000000000000e+02,3.273909682745432814e+00,4.615316886255983775e+01,8.675709938389884712e+01,1.264717766406271693e+02,1.656266457359148490e+02,2.043761838978276160e+02
6.890000000000000000e+02,3.275556641203709596e+00,4.615742573165881879e+01,8.676229040414378346e+01,1.264775939224275305e+02,1.656329443025548187e+02,2.043828774281141136e+02
6.940000000000000000e+02,3.367553751389571470e+00,4.747209909968965746e+01,8.923620079222487789e+01,1.300856225806899715e+02,1.703592325523244426e+02,2.102159252667762530e+02
6.990000000000000000e+02,3.369224237825823032e+00,4.747641678120433539e+01,8.924146596990188129e+01,1.300915229665160666e+02,1.703656210984877646e+02,2.102227144189239425e+02
7.040000000000000000e+02,3.370918252240050261e+00,4.748079527513471021e+01,8.924680530501093756e+01,1.300975064563678814e+02,1.703720996241745240e+02,2.102295991929328238e+02
7.090000000000000000e+02,3.372612266654277047e+00,4.748517376906508503e+01,8.925214464012002225e+01,1.301034899462196961e+02,1.703785781498612835e+02,2.102364839669417336e+02
7.140000000000000000e+02,3.464656432796088037e+00,4.879996876192734589e+01,9.172620334306519396e+01,1.337116848125335764e+02,1.751050463586777539e+02,2.160697230493264271e+02
7.190000000000000000e+02,3.466373975188290490e+00,4.880440806827341760e+01,9.173161683560633151e+01,1.337177514064111108e+02,1.751116148638879508e+02,2.160767034451965571e+02
7.240000000000000000e+02,3.468115045558468168e+00,4.880890818703519329e+01,9.173710448557955033e+01,1.337239011043143364e+02,1.751182733486215852e+02,2.160837794629279358e+02
7.290000000000000000e+02,3.469856115928645846e+00,4.881340830579696899e+01,9.174259213555275494e+01,1.337300508022175904e+02,1.751249318333551912e+02,2.160908554806593429e+02
7.340000000000000000e+02,3.561947338026409948e+00,5.012832492349063074e+01,9.421679915336213185e+01,1.373384118765829101e+02,1.798515800012184513e+02,2.219242858067664486e+02
7.390000000000000000e+02,3.563711936374562850e+00,5.013288585466810332e+01,9.422236096076740353e+01,1.373446446785118837e+02,1.798583284654755232e+02,2.219314574463590759e+02
7.440000000000000000e+02,3.565500062700690975e+00,5.013750759826127990e+01,9.422799692560474227e+01,1.373509605844665771e+02,1.798651669092559757e+02,2.219387247078129235e+02
7.490000000000000000e+02,3.567288189026819989e+00,5.014212934185444226e+01,9.423363289044209523e+01,1.373572764904212704e+02,1.798720053530364567e+02,2.219459919692667995e+02
7.540000000000000000e+02,3.659426467080534540e+00,5.145716758437947647e+01,9.670798822311559206e+01,1.409658037728379725e+02,1.845988334799466486e+02,2.277796135390964025e+02
7.590000000000000000e+02,3.661238121384638333e+00,5.146185014038835703e+01,9.671369834538501209e+01,1.409722027828183570e+02,1.846057619032505386e+02,2.277869764224115272e+02
7.640000000000000000e+02,3.663073303666717351e+00,5.146659350881292738e+01,9.671948262508651339e+01,1.409786848968244897e+02,1.846127803060778945e+02,2.277944349275878153e+02
7.690000000000000000e+02,3.664908485948796812e+00,5.147133687723750484e+01,9.672526690478798628e+01,1.409851670108306223e+02,1.846197987089051935e+02,2.278018934327641603e+02
7.740000000000000000e+02,3.757093819958460479e+00,5.278649674459396124e+01,9.919977055232565988e+01,1.445938605012988205e+02,1.893468067948621751e+02,2.336357062463162322e+02
7.790000000000000000e+02,3.758952530218515165e+00,5.279130092543422847e+01,9.920562898945922825e+01,1.446004257193306728e+02,1.893539151772129117e+02,2.336432603733537690e+02
7.840000000000000000e+02,3.760834768456545074e+00,5.279616591869019970e+01,9.921156158402484948e+01,1.446070740413882447e+02,1.893611135390870857e+02,2.336509101222525828e+02
7.890000000000000000e+02,3.853067158422161409e+00,5.411144741087804988e+01,1.016862135464266146e+02,1.482159337399078822e+02,1.940883015840909991e+02,2.394849141795271521e+02
7.940000000000000000e+02,3.854972924638166543e+00,5.411637321654972510e+01,1.016922202984243171e+02,1.482226651659911738e+02,1.940955899254886106e+02,2.394926595502872146e+02
7.990000000000000000e+02,3.856902218832147344e+00,5.412135983463709721e+01,1.016983012078540867e+02,1.482294796961001566e+02,1.941029682464096595e+02,2.395005005429084690e+02
8.040000000000000000e+02,3.858831513026128146e+00,5.412634645272446221e+01,1.017043821172838562e+02,1.482362942262091678e+02,1.941103465673306800e+02,2.395083415355297518e+02
8.090000000000000000e+02,3.951110958947693153e+00,5.544174956974372748e+01,1.041791823945497697e+02,1.518453201327802162e+02,1.988377145713813547e+02,2.453425368365267047e+02
8.140000000000000000e+02,3.953063781119649178e+00,5.544679700024679647e+01,1.041853374614116206e+02,1.518522177669149471e+02,1.988451828718258128e+02,2.453504734510091794e+02
8.190000000000000000e+02,3.955040131269580428e+00,5.545190524316556946e+01,1.041915666857055527e+02,1.518591985050753976e+02,1.988527411517937367e+02,2.453585056873529311e+02
8.240000000000000000e+02,3.957016481419512566e+00,5.545701348608434245e+01,1.041977959099994422e+02,1.518661792432358482e+02,1.988602994317616321e+02,2.453665379236966544e+02
